date,inflationrate,feerevenue,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-05-20,,,97145960009.8645,69023921994.0344,,29730257068.0,3.016562208899365,4.978477845139059,6942131094.0,0.07161
2022-05-21,,,96753110517.19984,69022555524.36972,,29725374075.0,3.0095481399178947,4.979295676807669,7161259247.0,0.073946
2022-05-22,,,95652120605.79762,69021565606.96751,,29715572095.0,2.9889191626625067,4.980940186373721,7446958294.0,0.078085
2022-05-23,,,95149558582.09486,69019003581.26476,,29729431014.0,2.9763206798367303,4.978618214837901,7615839929.0,0.079806
2022-05-24,,,94634176924.60136,69016422754.37671,,29723161314.0,2.966654975496419,4.9796681400912455,7680257418.0,0.081083
2022-05-25,,,94613248936.69196,69013924551.99731,,29715719480.0,2.9674414300041585,4.980915241966903,8054951566.0,0.085056
2022-05-26,,,94260300189.12788,69010975803.43323,,30652530299.0,2.810747145997383,4.828684672632894,7722216300.0,0.082021
2022-05-27,,,93957744994.05437,69008420606.35971,,30648801289.0,2.80495075511904,4.829272146221294,7464073089.0,0.079401
2022-05-28,,,93956325949.8472,69007001562.15256,,30617526069.0,2.8097628339114555,4.83420955437437,7625605621.0,0.081081
2022-05-29,,,93955259597.55272,69005935209.86807,,30629760496.0,2.807846569417771,4.832278532531972,7546268081.0,0.080322
2022-05-30,,,93952550311.18369,69003225923.69904,,34374483247.0,2.2915223073708857,4.305845200063447,7852144283.0,0.083666
2022-05-31,,,93949930169.9718,69000605782.48715,,34395780577.0,2.288855254744293,4.303181803262526,7710395083.0,0.082039
2022-06-01,,,93226513946.39604,68998538679.8114,,36286421685.0,2.0536805887886533,4.078970724703238,7836462180.0,0.08435
2022-06-02,,,93224647910.09007,68996672643.50543,,38257366022.0,1.8475865037579808,3.868827089648781,7857673664.0,0.084505
2022-06-03,,,93223205142.4518,68995229875.86716,,38368976098.0,1.836520781987549,3.857573038758974,7654060680.0,0.082159
2022-06-04,,,93222428424.5357,68994453157.95107,,40270009637.0,1.657940740274544,3.675465698989144,7527235643.0,0.08071
2022-06-05,,,93221771186.2348,68993795919.65015,,40309268367.0,1.6544168937316472,3.6718861410385535,7652734335.0,0.082025
2022-06-06,,,93219666446.56725,68991691179.98259,,40261002845.0,1.6586863151431652,3.6762858477836535,7636632455.0,0.082024
2022-06-07,,,92796464932.43582,68989822870.85118,,40204595436.0,1.6547216929385875,3.6814435146945663,7654848993.0,0.082542
2022-06-08,,,92794576572.73643,68987934536.35182,,40238663083.0,1.651623402068525,3.678324694551456,7543909294.0,0.081346
2022-06-09,,,92792740274.4483,68986098257.81674,,40296441611.0,1.6464129655111792,3.6730504786180886,7541236095.0,0.081197
2022-06-10,,,92790549688.28883,68983907679.0647,,40268031844.0,1.6489068284860853,3.675641910257175,7385073288.0,0.07934
