date,inflationrate,totalsupply,circulatingsupply,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-08-18,3.816845955287498,34817081516.93443,34129949260.493645,24507387627.908432,1.1098777422098527,3.8972502694892617,17990954390.85843,0.530782
2022-08-19,3.783280390084313,34817081516.93443,34142957064.90427,24552449371.042305,1.1098777422098527,3.863392891264962,15360203476.273376,0.454233
2022-08-20,3.7841966018527824,34817081516.93443,34142930844.02357,24552449371.042305,1.1098777422098527,3.864293351466387,15264902412.20636,0.451552
2022-08-21,3.781082128500161,34817081516.93443,34142903626.32246,24552449371.042305,1.1098777422098527,3.8611737587926576,15713126643.72884,0.463451
2022-08-22,3.7841966018527824,34817081516.93443,34142874756.12284,24552449371.042305,1.1098777422098527,3.8642945058928966,15348465591.35294,0.45523
2022-08-23,3.7843803096889297,34835811030.500786,34155828665.272808,24552341370.83048,1.1098777422098527,3.864274903024696,15611033002.126,0.462541
2022-08-24,3.756690617156538,34835811030.500786,34155801573.415813,24622864067.70989,1.1098777422098527,3.599191019580198,15709845154.356571,0.464744
2022-08-25,3.756674539116627,34835811030.500786,34155780163.04793,24622969450.113155,1.1098777422098527,3.599299547554651,15923363710.122892,0.469927
2022-08-26,3.756674539116627,34835811030.500786,34155758815.79264,24622969450.113155,1.1098777422098527,3.599299547554651,15060741208.387686,0.445646
2022-08-27,3.755952858560109,34835811030.500786,34155733664.66746,24622969450.113155,1.1098777422098527,3.59875172625637,15108210996.164097,0.447645
2022-08-28,3.756491999864516,34854947575.48005,34168968023.15628,24622969450.113155,1.1098777422098527,3.222764992507987,14900756814.43251,0.44149
2022-08-29,3.838096165015088,34854947575.48005,34168939547.552704,24636138839.96944,-0.2065289918606105,3.679320309824544,15172317779.66387,0.448942
2022-08-30,3.8357250680395616,34854947575.48005,34168914952.86548,24636138839.96944,-0.2065289918606105,3.6773891221992048,15297027523.842089,0.452312
2022-08-31,3.838081737631669,34854947575.48005,34168904020.280308,24636231447.43465,-0.2065289918606105,3.6792024577788136,15472781231.22891,0.458828
2022-09-01,3.838096165015088,34854947575.48005,34168866754.720287,24636138839.96944,-0.2065289918606105,3.679284130270973,15467108822.469076,0.457979
2022-09-02,3.8382651880187697,34873961612.85839,34168846042.511665,24636138839.96944,-0.2065289918606105,3.67928465997829,15441372839.121414,0.458072
2022-09-03,3.800336359939735,34873961612.85839,34182003677.68909,24731856520.08061,-0.2565324698697968,3.643513025724864,16358084062.650335,0.483829
2022-09-04,3.800336359939735,34873961612.85839,34181980661.09617,24731856520.08061,-0.2565324698697968,3.643513025724864,16886613162.541132,0.499348
2022-09-05,3.800336359939735,34873961612.85839,34181954249.674385,24731856520.08061,-0.2565324698697968,3.643513025724864,16797591895.692007,0.496654
2022-09-06,3.797613625495908,34873961612.85839,34174311350.791016,24731856520.08061,-0.2565324698697968,3.640892334541761,15740424020.333914,0.46483
2022-09-07,3.800505832193016,34893100258.7591,34174289104.983124,24731856520.08061,-0.2565324698697968,3.643498635064604,16211606905.173214,0.479554
2022-09-08,3.825810167904125,34893100258.7591,34187524701.43144,24724050338.37616,-0.2565534483021325,3.6671296377431553,16162591258.83969,0.477774
2022-09-09,3.808605017482272,34893100258.7591,34187501256.735912,24724338903.959736,-0.2565534483021325,3.6508076014940194,16714477508.217588,0.493724
2022-09-10,3.825765515662945,34893100258.7591,34187480930.7422,24724338903.959736,-0.2565534483021325,3.667064465986941,17319087091.823654,0.512702
2022-09-11,3.825765515662945,34893100258.7591,34187461479.83326,24724338903.959736,-0.2565534483021325,3.667064465986941,17101933730.197716,0.506476
2022-09-12,3.825935253204102,34912263037.26274,34200735726.926823,24724338903.959736,-0.2565534483021325,3.6670655426952767,17136531002.640036,0.506932
2022-09-13,3.825125196027447,34912263037.26274,34200713161.468945,24787262161.454243,-0.237162181400885,3.665379792687757,15862186038.81405,0.467156
2022-09-14,3.825125196027447,34912263037.26274,34200692525.17716,24787262161.454243,-0.237162181400885,3.665393451249869,16272783687.847889,0.481691
2022-09-15,3.826021676383678,34912263037.26274,34200674034.092365,24781454224.2568,-0.237162181400885,3.666070014723696,15802257246.218697,0.467234
