date,inflationrate,feerevenue,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2023-09-10,16.681898255038917,,363733033.245187,363733033.245187,,248049641.423426,3.225128631189733,20.44503956307785,2426099331.745397,6.67
2023-09-11,16.67761624206512,,363900741.454848,363900741.454848,,247951116.785336,3.2400853976556565,20.458070648256985,2314408715.652833,6.36
2023-09-12,16.665749280691497,,364064423.821809,364064423.821809,,247983165.5588,3.246403351521132,20.453190075417105,2322731023.9831414,6.38
2023-09-13,16.651937385486757,,364229718.945263,364229718.945263,,247560889.343084,3.289651277885186,20.489379334366248,2382062361.9020205,6.54
2023-09-14,16.637289872020105,,364394364.958164,364394364.958164,,247640418.24694,3.285218651095967,20.46907987302856,2492457456.3138413,6.84
2023-09-15,16.640328078099664,,364562121.565047,364562121.565047,,248366242.427798,3.2446720140358654,20.424924160329365,2522769881.2301254,6.92
2023-09-16,16.649641919773092,,364731010.578732,364731010.578732,,248531420.094988,3.273371560201155,20.46801812345144,2607826725.637934,7.15
2023-09-17,16.66020169720442,,364900950.015891,364900950.015891,,248810289.557812,3.26400520268968,20.46799675006943,2528763583.6101246,6.93
2023-09-18,16.670430557309633,,365066394.851447,365066394.851447,,249204956.715616,3.247008169036003,20.45872896835495,2686888666.10665,7.36
2023-09-19,16.672649470807524,,365227769.811893,365227769.811893,,249242548.589176,3.2526684960812124,20.467623983687755,2739208273.589197,7.5
2023-09-20,16.668835914690593,,365399542.765447,365399542.765447,,249452825.910915,3.245743635860721,20.455607231424462,2660108671.332454,7.28
2023-09-21,16.667695707580215,,365564477.203269,365564477.203269,,251655074.633495,3.099486329800394,20.2837949873298,2632064235.863537,7.2
2023-09-22,16.66517030541591,,365735370.673732,365735370.673732,,249809373.287914,3.2355435745214933,20.439922726937382,2611350546.6104465,7.14
2023-09-23,16.664268633216032,,365898948.172821,365898948.172821,,247429776.671905,3.425272977304017,20.66033830087895,2590564553.0635724,7.08
2023-09-24,16.667559199157093,,366065581.308611,366065581.308611,,247378810.184391,3.438065964627524,20.678666843745003,2551477101.7210183,6.97
2023-09-25,16.66819970825069,,366234440.152582,366234440.152582,,247522202.487664,3.4364991523028854,20.677501402231748,2574628114.272652,7.03
2023-09-26,16.66643035589324,,366399322.226756,366399322.226756,,247810615.343946,3.4240179460157005,20.661109868254947,2550139282.6982217,6.96
2023-09-27,16.662388367399988,,366566142.901627,366566142.901627,,247331749.967917,3.464244573356101,20.70385882556528,2554966016.02434,6.97
2023-09-28,16.659243008219597,,366732332.005059,366732332.005059,,247461231.399693,3.463045494775141,20.699205667454528,2607466880.5559697,7.11
2023-09-29,16.65474707840803,,366899022.546814,366899022.546814,,247734071.359408,3.450854534984993,20.68033270823852,2608652050.307848,7.11
2023-09-30,16.650989108268714,,367064660.353944,367064660.353944,,248244823.259733,3.421066245273452,20.64169672142933,2657548140.9625545,7.24
2023-10-01,16.647043314965813,,367230231.815048,367230231.815048,,248286069.045832,3.426480639812546,20.64393167106689,2779932854.8399134,7.57
2023-10-02,16.643011378138137,,367397504.79332,367397504.79332,,248538163.990922,3.419882997307977,20.63206589180708,2630566134.320172,7.16
2023-10-03,16.63573678103324,,367562367.802183,367562367.802183,,248749338.745592,3.4117567236159108,20.615064372799125,2606017187.7174773,7.09
2023-10-04,16.620219734977557,,367729097.218826,367729097.218826,,248891858.195303,3.4072886402890523,20.59380723428759,2563071807.615217,6.97
2023-10-05,16.602967296580136,,367891916.840629,367891916.840629,,249118889.812961,3.39675981035088,20.56369002738694,2516380711.1899023,6.84
2023-10-06,16.58528507785436,,368055080.833864,368055080.833864,,249306822.882641,3.387404343566547,20.53450008854104,2543260608.5620003,6.91
2023-10-07,16.56411208198709,,368219987.584878,368219987.584878,,249445891.89733,3.382222561092285,20.50656977896094,2566493313.4666,6.97
2023-10-08,16.544858409503682,,368383647.075804,368383647.075804,,249565946.015975,3.378390276784704,20.48219857410285,2556582510.70608,6.94
2023-10-09,16.52564088392446,,368546226.315879,368546226.315879,,249734873.010148,3.3709951711791364,20.45371461130709,2513485263.4742947,6.82
2023-10-10,16.506686666433403,,368714892.793795,368714892.793795,,249791552.135583,3.371961385953015,20.43524715287881,2470389781.7184267,6.7
2023-10-11,16.498517891650597,,368879918.378509,368879918.378509,,250089511.783777,3.360042963718768,20.41291814490564,2478873051.50358,6.72
2023-10-12,16.495918857950855,,369045637.234995,369045637.234995,,246886989.290705,3.5962980375810805,20.685459301701385,2428320293.006267,6.58
2023-10-13,16.503372280231495,,369212573.08325,369212573.08325,,246361877.456724,3.692233317104199,20.80494860711213,2422034479.42612,6.56
2023-10-14,16.514632011327897,,369380761.777366,369380761.777366,,246496573.438956,3.645834091721945,20.76256218704125,2434219220.1128416,6.59
2023-10-15,16.513134465688175,,369548010.715598,369548010.715598,,247012189.342508,3.61679389381564,20.727174398536405,2435321390.615791,6.59
2023-10-16,16.507634127964923,,369716618.563954,369716618.563954,,247108455.954568,3.6169916202601016,20.72170549133671,2451221181.079015,6.63
2023-10-17,16.503599591593805,,369886212.638197,369886212.638197,,247463097.925456,3.5985072452070943,20.69599006382436,2378368347.2636065,6.43
2023-10-18,16.501667310569232,,370054208.638663,370054208.638663,,247623340.151656,3.5927553164050607,20.68728715657025,2331341514.423577,6.3
2023-10-19,16.49925337512502,,370221242.531218,370221242.531218,,247015493.095088,3.64275345404399,20.74303395138284,2317584978.2454247,6.26
2023-10-20,16.498239725219054,,370390145.93793,370390145.93793,,247260116.357209,3.63276652987572,20.730348785851174,2377904736.9215107,6.42
2023-10-21,16.496497903214777,,370560974.394141,370560974.394141,,246859910.82902,3.667693115964754,20.76923193715098,2449408040.745272,6.61
2023-10-22,16.49590378631755,,370725849.069169,370725849.069169,,247002845.565424,3.665541487253998,20.76610947055653,2502399481.216891,6.75
2023-10-23,16.497323074618116,,370813709.812017,370813709.812017,,247108244.281642,3.6627902158913095,20.764375625970523,2591987831.585999,6.99
