date,inflationrate,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-05-26,6.056788798513833,404237995.52008647,270802195.52008647,,263872508.3617669,2.645263957525845,8.862270807110248,6617108101.0,24.42
2022-05-27,6.200063666104241,404242539.9956409,270806739.9956409,,270127778.32301563,2.507646617496828,8.863185970406782,6186039593.0,22.82
2022-05-28,6.167564515312802,404811045.9140891,271375245.9140891,,269957594.4559128,2.5116606206443404,8.834133425141085,6745660007.0,24.85
2022-05-29,6.160996772562704,404812231.8095462,271376431.8095462,,269674621.8361716,2.513669727842349,8.829533611210296,6993396688.0,25.79
2022-05-30,6.132852700931235,404819737.77631766,271383937.77631766,,268461696.1634253,2.540473161664636,8.829129339507432,7489546463.0,27.59
2022-05-31,6.051551900235695,404835830.1577761,271400030.1577761,,264939776.8054067,2.6182376507807748,8.828233561324977,7159286957.0,26.36
2022-06-01,6.04699911287297,404841971.3686265,271406171.3686265,,264756027.0928702,2.6089786021801675,8.813742627981998,6442704245.0,23.75
2022-06-02,6.049939993815967,404859253.9499165,280766723.9499165,,264924184.55264008,2.609824801981553,8.817657630261126,6907513683.0,24.69
2022-06-03,6.056598451657213,404863523.7461386,280770993.7461386,,265226976.96246392,2.6066001250499182,8.82106987952178,6557741385.0,23.39
2022-06-04,6.061576996606084,404901499.8002975,280808969.8002975,,265528435.65953663,2.5993535609316387,8.818492375047617,6759182959.0,24.06
2022-06-05,6.011967244082946,404916285.75066906,280823755.75066906,,263388446.15627363,2.645796808301193,8.816828489844205,7011771134.0,24.92
2022-06-06,6.007742391031758,404923279.6318284,280830749.6318284,,263219580.63451988,2.649518546595764,8.816437186509612,7342772240.0,26.13
2022-06-07,6.007742391031758,404923279.6318284,280830749.6318284,,263219580.63451988,2.649518546595764,8.816437186509612,7102323829.0,25.28
2022-06-08,6.007742391031758,404923279.6318284,280830749.6318284,,263219580.63451988,2.649518546595764,8.816437186509612,6849949016.0,24.38
2022-06-09,6.007742391031758,404923279.6318284,280830749.6318284,,263219580.63451988,2.649518546595764,8.816437186509612,6864192581.0,24.4
2022-06-10,6.007742391031758,404923279.6318284,280830749.6318284,,263219580.63451988,2.649518546595764,8.816437186509612,6364228495.0,22.61
2022-06-11,6.007742391031758,404923279.6318284,280830749.6318284,,263219580.63451988,2.649518546595764,8.816437186509612,5734364788.0,20.4
2022-06-12,6.007742391031758,404923279.6318284,280830749.6318284,,263219580.63451988,2.649518546595764,8.816437186509612,5107598866.0,18.2
2022-06-13,6.106429938775081,405071815.2589538,280979285.2589538,,267883294.7938969,2.540074730150921,8.801612552715198,4518575481.0,16.03
2022-06-14,6.106429938775081,405071815.2589538,280979285.2589538,,267883294.7938969,2.540074730150921,8.801612552715198,4423527113.0,15.74
2022-06-15,6.106429938775081,405071815.2589538,280979285.2589538,,267883294.7938969,2.540074730150921,8.801612552715198,5051221170.0,17.98
2022-06-16,6.106429938775081,405071815.2589538,280979285.2589538,,267883294.7938969,2.540074730150921,8.801612552715198,4763149386.0,16.88
2022-06-17,6.143780382245477,405105691.6006666,281013161.60066664,,269617749.47699404,2.502361064911418,8.799881015355874,4555769033.0,16.21
2022-06-18,6.140248081110981,405103680.916444,281011150.91644394,,269463106.3517267,2.50451230246056,8.798543652164573,4104222806.0,14.61
2022-06-19,6.13487303932528,405123780.3906102,281031250.3906102,,269274381.24097985,2.51163647445416,8.800595222696582,4518568811.0,16.08
2022-06-20,6.035039221046726,405136978.9929441,281044448.9929441,,264923575.3618668,2.6058165064752448,8.798117775716257,4690394993.0,16.68
2022-06-21,6.031859643507941,405170311.13537097,281077781.13537097,,264857908.6500764,2.5946959252687973,8.783063985164768,4774972279.0,16.98
2022-06-22,5.947103538898093,405292364.1525761,281199834.1525761,,261397283.2445559,2.67299517857178,8.779064508329292,4617203966.0,16.44
