date,inflationrate,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-01-01,0.4086943426981171,,118830462.124,,8835524.43030303,5.258139619058566,4.692867036751526,446655330042.0,3747.09
2022-01-02,0.4086943426981171,,118830462.124,,8847188.466666667,5.258139619058566,4.692867036751526,454977736394.0,3827.5
2022-01-03,0.4086943426981171,,118830462.124,,8858852.503030304,5.258139619058566,4.692867036751526,444508714772.0,3735.16
2022-01-04,0.4086943426981171,,118830462.124,,8870516.53939394,5.258139619058566,4.692867036751526,454574318763.0,3819.82
2022-01-05,0.4086943426981171,,118830462.124,,8882180.575757576,5.258139619058566,4.692867036751526,456149081732.0,3842.21
2022-01-06,0.4086943426981171,,118830462.124,,8893844.612121211,5.258139619058566,5.6883236809109405,408303675326.0,3432.43
2022-01-07,0.4086943426981171,,118830462.124,,8905508.648484848,5.258139619058566,4.692867036751526,382935406513.0,3213.6
2022-01-08,0.4086943426981171,,118830462.124,,8917172.684848486,5.258139619058566,5.6883236809109405,371199163152.0,3122.16
2022-01-09,0.4086943426981171,,118830462.124,,8928836.72121212,5.258139619058566,5.6883236809109405,380365284760.0,3198.7
2022-01-10,0.4086943426981171,,118830462.124,,8940500.757575758,5.258139619058566,5.6883236809109405,367553652538.0,3086.86
2022-01-11,0.4086943426981171,,118830462.124,,8951192.790909091,5.258139619058566,5.6883236809109405,385435835440.0,3239.6
2022-01-12,0.4086943426981171,,118830462.124,,8962856.827272728,5.258139619058566,4.692867036751526,401836994119.0,3372.9
2022-01-13,0.4086943426981171,,118830462.124,,8974520.863636363,5.258139619058566,4.692867036751526,390869276150.0,3283.52
2022-01-14,0.4086943426981171,,118830462.124,,8981324.884848485,5.258139619058566,4.692867036751526,395217545032.0,3325.14
2022-01-15,0.4086943426981171,,118830462.124,,8989100.909090908,5.258139619058566,5.6883236809109405,397385422974.0,3336.39
2022-01-16,0.4086943426981171,,118830462.124,,8999792.942424243,5.258139619058566,5.6883236809109405,398772230359.0,3350.1
2022-01-17,0.4086943426981171,,118830462.124,,9011456.97878788,5.258139619058566,5.6883236809109405,377580191536.0,3168.06
2022-01-18,0.4186911765779736,,119210502.9365,,9024408.368421054,5.258139619058566,5.534805758776636,376583881268.0,3160.77
2022-01-19,0.4184826239949484,,119217406.874,,9039162.05263158,5.258139619058566,4.568225779918159,371561488621.0,3118.47
2022-01-20,0.4192947628875431,,119237249.8115,,9059625.42857143,5.258139619058566,4.558618757089272,368264806591.0,3082.52
2022-01-21,0.4194880114842284,,119251217.1865,,9069513.636363637,5.258139619058566,5.522406084641465,309691702262.0,2605.3
2022-01-22,0.419733731439136,,119257585.874,,9076048.923076924,5.258139619058566,5.518878425889247,290643121542.0,2434.84
2022-01-23,0.4198478569155044,,119271856.874,,9100767.833333334,5.258139619058566,4.551292426247973,290027155553.0,2431.78
2022-01-24,0.4205067578235892,,119292168.999,,9120277.0,5.258139619058566,5.507135959331572,291020903727.0,2440.26
2022-01-25,0.4211941239319164,,119305476.9365,,9150155.0,5.258139619058566,5.497535318916033,289494612186.0,2425.92
2022-01-26,0.4214994193809006,,119312504.1865,,9159110.777777778,5.258139619058566,4.531914627073742,308992414204.0,2546.73
2022-01-27,0.4216013767269985,,119332631.0615,,9182976.333333334,5.258139619058566,4.530054481456689,280971883855.0,2327.01
2022-01-28,0.4158329964670264,,119349234.124,,9196790.0,5.1292088059546215,5.56637074509452,303298968681.0,2544.06
2022-01-29,0.4222927928288368,,119362140.499,,9207512.76470588,5.1292088059546215,5.4806295162420335,311639318791.0,2608.52
2022-01-30,0.4226449571121176,,119373011.249,,9221232.42857143,5.126827652629418,5.475564161894679,306755812272.0,2569.01
2022-01-31,0.422735317263239,,119386670.624,,9225365.909090908,5.126827652629418,4.515858115411746,320361538396.0,2683.27
2022-02-01,0.4226623114294225,,119400240.249,,9233355.944444444,5.030167762195204,5.4740906969571,334285448927.0,2800.22
2022-02-02,0.4232417204796492,,119417092.3115,,9247097.125,5.031073775344974,4.509305904563496,318764162966.0,2665.96
2022-02-03,0.4170364674105171,,119427549.999,,9247889.875,5.108327754831255,4.576000944779778,316650021499.0,2658.64
2022-02-04,0.4232050255375193,,119434272.1865,,9257154.916666666,5.108327754831255,5.465512972475928,352070843832.0,2947.83
2022-02-05,0.422597363140451,,119448217.999,,9268114.416666666,5.028883638717896,4.51500466849656,362662576276.0,3035.07
2022-02-06,0.4238245941071677,,119468095.6865,,9280784.714285716,5.028883638717896,4.501181919990174,358793327228.0,3003.36
2022-02-07,0.4239793063701467,,119487282.9365,,9298600.285714284,5.028883638717896,4.498816879827929,376527680368.0,3152.2
2022-02-08,0.423139006763334,,119501482.374,,9312230.0,5.018915313819039,4.507215329918048,372454152966.0,3118.11
2022-02-09,0.424238147251934,,119514103.874,,9317841.625,5.090550242645286,5.448561235169205,387571929792.0,3242.33
2022-02-10,0.424869672853757,,119527922.0615,,9335541.0,5.030129029273045,5.439833550424006,373248917708.0,3125.45
2022-02-11,0.4250245387767153,,119541509.4365,,9348406.4,5.034442920895188,5.437233362454376,350592633326.0,2925.24
2022-02-12,0.4254460772655281,,119555068.624,,9365141.0,5.005882979469756,5.431230022408826,345307529877.0,2888.78
2022-02-13,0.425539983225394,,119568717.124,,9375577.785714284,5.078360885019451,4.479264620162889,344992538049.0,2885.22
2022-02-14,0.4255696106794209,,119582226.249,,9384022.0,5.0737196376714255,4.4784467968296005,349728206330.0,2929.73
2022-02-15,0.424862821383548,,119595802.6865,,9405839.6,4.990766929821011,5.43683366439127,371361625857.0,3107.57
2022-02-16,0.4266081928567567,,119609301.749,,9424918.0,5.077748713364705,4.466532669684712,375099370468.0,3137.53
2022-02-17,0.4264534044109201,,119622852.749,,9436750.0,5.077748713364705,4.467647715872455,346098709678.0,2893.75
2022-02-18,0.4268323845246509,,119636348.5615,,9447382.0,4.976834808850561,4.463177402849262,334111818685.0,2775.67
2022-02-19,0.4269102844669106,,119649805.0615,,9452331.333333334,5.055055697159427,4.461861127092788,328595416349.0,2744.1
2022-02-20,0.4272553596177091,,119663498.499,,9462104.0,4.97712688070211,5.403330071652503,312963578383.0,2616.53
2022-02-21,0.4255843354568261,,119677034.749,,9471838.727272728,4.97716590633126,4.474744131193998,310017779937.0,2603.38
2022-02-22,0.4260285622005004,,119690473.0615,,9479239.454545457,4.970464160818833,5.417668320018386,313025774043.0,2616.31
2022-02-23,0.4276341843890777,,119700730.749,,9489438.79713604,4.999085540913795,5.39686428108848,314689335833.0,2627.18
2022-02-24,0.4276341843890777,,119700730.749,,9509583.584725536,4.999085540913795,5.39686428108848,314725018313.0,2628.4
2022-02-25,0.4276341843890777,,119700730.749,,9528178.77326969,4.948070455962061,5.39686428108848,323881435848.0,2706.34
2022-02-26,0.4276341843890777,,119700730.749,,9546773.961813845,4.948070455962061,5.39686428108848,338294880075.0,2823.91
